ts,src_ip,dst_ip,src_port,dst_port,proto,service,conn_state,duration,orig_pkts,resp_pkts,pkts_total,orig_bytes,resp_bytes,bytes_total,pkts_per_sec,bytes_per_sec,iat_mean,iat_std,syn_count,ack_count,rst_count,attack_type,label,risk_hint
2026-01-07T04:24:04,192.168.3.211,192.168.4.120,55650,22,TCP,ssh,REJ,0.541144,27,8,35,4413.1,1569.42,5982.52,64.6777,11055.2938,0.012978,0.023375,2,9,1,BruteForce,1,0.6984
2026-01-02T14:32:11,192.168.4.229,192.168.1.147,58040,22,TCP,ssh,RSTO,1.104114,25,6,31,3517.48,1747.03,5264.51,28.0768,4768.0801,0.068136,0.061432,4,7,0,BruteForce,1,0.5983
2026-01-04T08:28:48,192.168.4.239,192.168.1.159,64843,22,TCP,ssh,REJ,5.119985,18,6,24,4022.09,1170.67,5192.76,4.6875,1014.2141,0.004256,0.022939,3,6,2,BruteForce,1,0.6653
2026-01-05T12:45:29,192.168.1.27,192.168.3.156,17094,22,TCP,ssh,RSTO,0.387162,15,11,26,5290.49,1912.39,7202.88,67.1551,18604.2377,0.062248,0.003468,2,3,2,BruteForce,1,0.7707
2026-01-05T10:49:23,192.168.3.240,192.168.1.74,36356,22,TCP,ssh,REJ,0.595843,21,7,28,5301.17,2208.33,7509.5,46.9922,12603.1363,0.044643,0.012429,1,10,1,BruteForce,1,0.8406
2026-01-02T20:46:21,192.168.0.65,192.168.1.94,26384,22,TCP,ssh,REJ,1.806574,24,11,35,4069.1,911.77,4980.87,19.3737,2757.0789,0.057631,0.012938,1,8,0,BruteForce,1,0.6691
2026-01-03T23:03:59,192.168.4.73,192.168.3.205,12887,22,TCP,ssh,RSTO,0.393677,31,8,39,5421.59,2557.87,7979.46,99.0656,20268.9918,0.202843,0.029723,1,8,4,BruteForce,1,0.8186
2026-01-01T11:05:54,192.168.4.105,192.168.4.37,56255,22,TCP,ssh,RSTO,0.660089,25,4,29,7155.12,2906.06,10061.19,43.9334,15242.1492,0.054393,0.056098,1,7,0,BruteForce,1,0.554
2026-01-02T14:10:39,192.168.2.245,192.168.4.231,20364,22,TCP,ssh,REJ,2.029193,23,9,32,5629.67,2633.35,8263.02,15.7698,4072.0707,0.005273,0.05584,2,5,0,BruteForce,1,0.7687
2026-01-01T15:59:39,192.168.1.242,192.168.3.129,5334,22,TCP,ssh,REJ,0.104701,31,9,40,7085.77,2141.41,9227.17,382.0361,88127.8288,0.041799,0.017503,4,15,2,BruteForce,1,0.8274
2026-01-01T19:32:20,192.168.3.252,192.168.2.187,10975,22,TCP,ssh,RSTO,0.420255,27,8,35,5872.02,2860.94,8732.97,83.2827,20780.1317,0.016919,0.060807,3,7,1,BruteForce,1,0.6782
2026-01-01T12:51:45,192.168.1.56,192.168.0.234,17304,22,TCP,ssh,SF,0.548953,16,14,30,6910.81,1619.43,8530.24,54.6494,15539.0783,0.344039,0.064838,2,11,0,BruteForce,1,0.8205
2026-01-03T01:39:38,192.168.1.143,192.168.4.214,2819,22,TCP,ssh,SF,0.45617,20,11,31,3799.8,2308.49,6108.29,67.957,13390.3569,0.002828,0.014296,2,8,1,BruteForce,1,0.8272
2026-01-02T02:07:19,192.168.4.172,192.168.2.164,23522,22,TCP,ssh,RSTO,0.178086,28,5,33,4805.1,1015.46,5820.56,185.3031,32683.8725,0.039534,0.007091,3,5,0,BruteForce,1,0.7556
2026-01-01T12:04:10,192.168.1.56,192.168.4.83,28960,22,TCP,ssh,SF,0.734984,28,8,36,6931.84,3050.91,9982.75,48.9806,13582.2467,0.005921,0.026725,2,8,1,BruteForce,1,0.6779
2026-01-06T10:37:51,192.168.3.83,192.168.3.18,61911,22,TCP,ssh,REJ,0.707026,32,4,36,4407.67,2221.8,6629.47,50.9175,9376.5472,0.063975,0.058646,4,7,2,BruteForce,1,0.7077
2026-01-07T09:09:04,192.168.2.223,192.168.0.189,39792,22,TCP,ssh,SF,0.785378,25,8,33,4763.92,1741.68,6505.61,42.0179,8283.3965,0.002569,0.060846,3,8,0,BruteForce,1,0.8222
2026-01-05T15:33:21,192.168.2.250,192.168.0.160,33230,22,TCP,ssh,SF,0.499805,24,12,36,9551.51,1755.57,11307.08,72.028,22622.9481,0.01049,0.048261,4,13,0,BruteForce,1,0.8045
2026-01-06T06:02:02,192.168.2.60,192.168.3.169,7485,22,TCP,ssh,REJ,1.240098,23,9,32,6667.17,2886.11,9553.28,25.8044,7703.6462,0.030541,0.041058,7,7,0,BruteForce,1,0.69
2026-01-01T03:09:40,192.168.3.68,192.168.3.158,27849,22,TCP,ssh,REJ,0.326052,42,6,48,6755.89,2061.25,8817.14,147.2152,27042.0028,0.001126,0.081179,3,6,0,BruteForce,1,0.6491
2026-01-02T21:02:54,192.168.4.229,192.168.1.132,10251,22,TCP,ssh,REJ,0.527647,26,10,36,5372.36,3458.44,8830.8,68.2273,16736.1589,0.015437,0.023065,4,11,1,BruteForce,1,0.5529
2026-01-04T08:55:55,192.168.1.240,192.168.1.2,12315,22,TCP,ssh,RSTO,1.714762,29,5,34,6723.33,3862.74,10586.07,19.8278,6173.4887,0.025963,0.026872,1,7,1,BruteForce,1,0.8189
2026-01-07T19:24:16,192.168.2.128,192.168.2.201,2892,22,TCP,ssh,REJ,0.496867,28,7,35,7321.89,2380.9,9702.79,70.4413,19527.9129,0.022084,0.015645,3,5,2,BruteForce,1,0.6689
2026-01-04T12:05:33,192.168.3.31,192.168.4.198,12381,22,TCP,ssh,RSTO,1.570568,31,6,37,5052.29,3112.68,8164.97,23.5583,5198.7324,0.048085,0.043752,4,3,0,BruteForce,1,0.6585
2026-01-03T08:00:59,192.168.4.96,192.168.2.70,59391,22,TCP,ssh,REJ,1.034619,24,10,34,7610.92,3766.68,11377.6,32.8623,10996.8909,0.036477,0.062082,1,3,1,BruteForce,1,0.6104
2026-01-01T23:16:09,192.168.4.29,192.168.1.215,17250,22,TCP,ssh,SF,2.773158,26,7,33,3392.92,1888.09,5281.01,11.8998,1904.3319,0.017699,0.023048,1,7,0,BruteForce,1,0.7026
2026-01-01T15:33:15,192.168.2.187,192.168.2.172,38589,22,TCP,ssh,REJ,0.482676,33,3,36,5560.11,1616.1,7176.21,74.584,14867.5231,0.006983,0.013665,3,6,2,BruteForce,1,0.8125
2026-01-02T10:36:06,192.168.4.129,192.168.2.37,31927,22,TCP,ssh,REJ,1.235294,33,2,35,5206.29,2432.41,7638.7,28.3333,6183.7081,0.063115,0.003549,1,5,0,BruteForce,1,0.7399
2026-01-06T10:49:52,192.168.1.117,192.168.3.54,49094,22,TCP,ssh,SF,0.546266,23,9,32,5521.77,3622.36,9144.13,58.5794,16739.3021,0.066011,0.00488,2,5,2,BruteForce,1,0.6182
2026-01-02T13:53:52,192.168.3.187,192.168.2.4,36708,22,TCP,ssh,SF,0.117449,22,8,30,6768.57,1858.12,8626.69,255.4281,73449.948,0.021024,0.017079,2,5,1,BruteForce,1,0.7505
2026-01-02T01:17:06,192.168.1.29,192.168.3.151,33207,22,TCP,ssh,REJ,0.106906,27,12,39,6277.49,4012.52,10290.01,364.8047,96252.4143,0.036471,0.022027,4,6,1,BruteForce,1,0.5902
2026-01-03T10:32:14,192.168.3.27,192.168.4.209,21742,22,TCP,ssh,RSTO,0.512099,16,12,28,5284.08,1815.23,7099.3,54.6769,13863.1304,0.00736,0.028947,4,3,0,BruteForce,1,0.5734
2026-01-01T20:56:14,192.168.2.218,192.168.3.131,14616,22,TCP,ssh,REJ,1.31351,17,4,21,3318.98,1124.49,4443.47,15.9877,3382.895,0.049243,0.020354,5,13,0,BruteForce,1,0.6419
2026-01-03T23:00:27,192.168.2.55,192.168.3.81,8880,22,TCP,ssh,REJ,0.719223,22,9,31,5539.48,2637.72,8177.21,43.102,11369.4856,0.039971,0.006675,3,5,0,BruteForce,1,0.5854
2026-01-01T19:24:57,192.168.1.189,192.168.3.82,42359,22,TCP,ssh,RSTO,2.279691,27,5,32,4637.44,945.88,5583.32,14.037,2449.1567,0.127991,0.044355,1,9,0,BruteForce,1,0.7541
2026-01-06T02:22:46,192.168.4.114,192.168.1.49,44701,22,TCP,ssh,RSTO,0.47923,16,4,20,4550.0,1197.89,5747.9,41.7336,11994.0079,0.081361,0.044282,2,9,2,BruteForce,1,0.6794
2026-01-01T09:58:46,192.168.0.81,192.168.4.213,56678,22,TCP,ssh,SF,4.445017,32,8,40,6739.22,1367.23,8106.45,8.9988,1823.7164,0.013733,0.03695,4,8,0,BruteForce,1,0.6422
2026-01-06T23:54:09,192.168.1.55,192.168.2.25,31532,22,TCP,ssh,RSTO,0.302897,28,3,31,4133.89,1410.15,5544.04,102.3447,18303.3221,0.003852,0.027493,4,5,1,BruteForce,1,0.7784
2026-01-01T18:46:41,192.168.0.204,192.168.0.56,51728,22,TCP,ssh,SF,0.777667,35,7,42,7359.27,2637.07,9996.34,54.0076,12854.2427,0.104064,0.027219,2,6,1,BruteForce,1,0.7878
2026-01-04T19:32:46,192.168.4.254,192.168.0.68,13608,22,TCP,ssh,SF,0.139117,21,8,29,4259.12,2191.11,6450.24,208.4554,46365.0508,0.051586,0.058862,1,6,1,BruteForce,1,0.8271
2026-01-01T19:50:37,192.168.4.157,192.168.1.39,18972,22,TCP,ssh,SF,0.381655,25,8,33,4242.87,2733.35,6976.22,86.4652,18278.8019,0.376996,0.032174,5,8,1,BruteForce,1,0.7185
2026-01-06T07:36:13,192.168.0.39,192.168.3.102,33481,22,TCP,ssh,SF,1.808498,28,11,39,9723.76,5889.34,15613.11,21.5648,8633.1839,0.156409,0.026629,1,3,0,BruteForce,1,0.679
2026-01-06T15:53:28,192.168.1.130,192.168.2.92,25008,22,TCP,ssh,RSTO,0.854718,36,11,47,5824.02,3712.17,9536.19,54.9888,11157.102,0.023528,0.019628,4,6,0,BruteForce,1,0.6371
2026-01-02T17:32:31,192.168.1.189,192.168.2.18,16531,22,TCP,ssh,SF,1.114336,34,6,40,7516.19,3715.0,11231.19,35.8958,10078.8157,0.012081,0.043467,2,8,0,BruteForce,1,0.8174
2026-01-07T06:01:20,192.168.1.110,192.168.3.150,41247,22,TCP,ssh,SF,0.175226,21,12,33,8325.79,2541.61,10867.4,188.3277,62019.1379,0.00263,0.039048,2,7,0,BruteForce,1,0.748
2026-01-01T19:57:54,192.168.2.109,192.168.1.139,8931,22,TCP,ssh,REJ,0.798951,23,10,33,6267.8,3348.94,9616.74,41.3041,12036.6915,0.032486,0.014408,3,8,2,BruteForce,1,0.6935
2026-01-05T06:34:27,192.168.4.144,192.168.4.123,63024,22,TCP,ssh,REJ,2.080101,16,8,24,2383.86,718.51,3102.36,11.5379,1491.4479,0.047701,0.022272,1,12,1,BruteForce,1,0.6541
2026-01-06T03:43:58,192.168.4.59,192.168.0.169,25703,22,TCP,ssh,REJ,1.376078,18,9,27,4888.37,3093.23,7981.6,19.621,5800.2512,0.073121,0.054366,2,4,0,BruteForce,1,0.6442
2026-01-07T21:02:12,192.168.2.122,192.168.3.100,40748,22,TCP,ssh,SF,0.346466,24,9,33,7121.87,1728.47,8850.34,95.2472,25544.556,0.045652,0.000102,3,5,0,BruteForce,1,0.6345
2026-01-06T11:20:09,192.168.3.26,192.168.2.80,25261,22,TCP,ssh,REJ,0.711517,24,6,30,5593.22,2039.7,7632.93,42.1633,10727.6569,0.006718,0.0666,2,7,2,BruteForce,1,0.6311
2026-01-06T03:54:22,192.168.4.177,192.168.1.195,51229,22,TCP,ssh,REJ,1.015918,25,8,33,10789.2,2021.91,12811.12,32.4829,12610.372,0.022993,0.035421,2,1,0,BruteForce,1,0.6713
2026-01-03T08:08:52,192.168.2.111,192.168.0.35,52727,22,TCP,ssh,SF,0.210538,23,11,34,6773.63,2619.27,9392.9,161.4905,44613.67,0.068076,0.024466,2,13,2,BruteForce,1,0.6772
2026-01-03T16:13:06,192.168.2.44,192.168.1.165,39082,22,TCP,ssh,REJ,1.018616,29,7,36,6502.32,1410.42,7912.74,35.342,7768.1217,0.109523,0.037953,1,6,1,BruteForce,1,0.7248
2026-01-05T07:42:26,192.168.1.100,192.168.3.123,10087,22,TCP,ssh,RSTO,0.783279,25,8,33,4866.55,2841.77,7708.32,42.1306,9841.0872,0.067283,0.023601,3,11,1,BruteForce,1,0.7108
2026-01-07T11:04:00,192.168.1.254,192.168.4.13,19240,22,TCP,ssh,REJ,1.456471,32,3,35,7002.69,1404.37,8407.06,24.0307,5772.2055,0.002129,0.032835,4,5,1,BruteForce,1,0.8052
2026-01-06T00:21:20,192.168.2.120,192.168.1.51,31329,22,TCP,ssh,REJ,1.53503,23,9,32,9442.18,2189.18,11631.35,20.8465,7577.2737,0.051893,0.031186,1,9,1,BruteForce,1,0.6251
2026-01-05T20:43:21,192.168.4.102,192.168.4.219,22647,22,TCP,ssh,SF,0.392891,27,4,31,4405.32,2855.19,7260.51,78.902,18479.6323,0.119611,0.093364,2,11,0,BruteForce,1,0.7657
2026-01-01T09:16:41,192.168.4.185,192.168.3.227,35712,22,TCP,ssh,REJ,1.202544,16,5,21,3247.12,1381.45,4628.57,17.463,3848.9763,0.060007,0.018764,3,8,3,BruteForce,1,0.7606
2026-01-02T00:37:01,192.168.0.18,192.168.2.49,48072,22,TCP,ssh,RSTO,0.490671,22,9,31,6110.86,3901.06,10011.92,63.1787,20404.5172,0.005279,0.040069,3,8,1,BruteForce,1,0.7621
2026-01-07T16:10:47,192.168.0.188,192.168.4.58,24032,22,TCP,ssh,SF,0.989822,24,8,32,5555.98,1645.54,7201.52,32.329,7275.5669,0.079367,0.016453,1,4,1,BruteForce,1,0.5783
2026-01-03T10:23:07,192.168.0.220,192.168.3.64,43317,22,TCP,ssh,REJ,1.180012,25,10,35,5028.21,961.77,5989.98,29.6607,5076.1986,0.002464,0.042449,2,1,1,BruteForce,1,0.5775
2026-01-01T00:27:56,192.168.1.70,192.168.0.4,61475,22,TCP,ssh,REJ,0.632173,29,7,36,5290.17,2872.57,8162.74,56.9464,12912.1777,0.058121,0.037804,6,9,0,BruteForce,1,0.7164
2026-01-01T21:50:28,192.168.4.76,192.168.2.103,9502,22,TCP,ssh,SF,0.350744,29,1,30,2983.51,1969.48,4952.99,85.5322,14121.3461,0.137253,0.006224,2,6,0,BruteForce,1,0.6162
2026-01-03T21:49:06,192.168.1.148,192.168.2.136,2675,22,TCP,ssh,SF,0.053326,26,7,33,4700.68,1015.9,5716.57,618.8276,107199.1477,0.026053,0.007948,2,9,1,BruteForce,1,0.565
2026-01-07T18:08:15,192.168.4.105,192.168.2.222,35503,22,TCP,ssh,REJ,3.647846,19,6,25,2110.52,1056.34,3166.86,6.8534,868.1455,0.051626,0.047161,4,4,1,BruteForce,1,0.7193
2026-01-03T16:39:13,192.168.4.207,192.168.2.222,38987,22,TCP,ssh,RSTO,0.584043,24,5,29,5858.19,1091.98,6950.17,49.6538,11900.0757,0.089475,0.043466,4,6,1,BruteForce,1,0.6248
2026-01-01T10:34:03,192.168.0.39,192.168.3.59,22164,22,TCP,ssh,REJ,0.814867,26,9,35,9278.28,1733.07,11011.35,42.9517,13513.0365,0.00549,0.050228,2,6,0,BruteForce,1,0.5512
2026-01-05T09:01:27,192.168.1.219,192.168.0.13,16192,22,TCP,ssh,SF,0.195021,22,5,27,5480.44,1241.47,6721.91,138.446,34467.461,0.028318,0.026875,3,7,0,BruteForce,1,0.7312
2026-01-01T02:56:35,192.168.0.227,192.168.3.222,44161,22,TCP,ssh,RSTO,0.351696,24,8,32,7060.89,1504.25,8565.15,90.9873,24353.7322,0.12924,0.055605,3,7,2,BruteForce,1,0.7432
2026-01-06T23:32:08,192.168.1.139,192.168.3.3,10941,22,TCP,ssh,SF,2.301451,24,8,32,4818.52,986.26,5804.78,13.9043,2522.2235,0.013507,0.047937,1,5,0,BruteForce,1,0.7905
2026-01-01T17:57:42,192.168.2.160,192.168.4.57,18944,22,TCP,ssh,SF,1.807744,24,11,35,6348.99,1215.65,7564.64,19.3611,4184.5697,0.105935,0.007732,1,4,2,BruteForce,1,0.5688
2026-01-02T23:23:45,192.168.0.29,192.168.1.44,15938,22,TCP,ssh,REJ,0.156148,27,11,38,6294.97,3102.7,9397.67,243.3581,60184.189,0.007896,0.041707,1,9,1,BruteForce,1,0.6168
2026-01-03T04:13:04,192.168.1.241,192.168.3.228,24740,22,TCP,ssh,RSTO,1.416948,25,7,32,5531.01,1404.48,6935.49,22.5837,4894.6653,0.025816,0.036961,2,8,1,BruteForce,1,0.6305
2026-01-04T05:46:35,192.168.0.230,192.168.4.210,48251,22,TCP,ssh,SF,0.071604,21,9,30,5193.32,2311.57,7504.9,418.9657,104809.789,0.023203,0.035027,3,7,1,BruteForce,1,0.8298
2026-01-05T11:05:02,192.168.0.186,192.168.1.17,7209,22,TCP,ssh,RSTO,0.639427,28,6,34,5318.69,1042.27,6360.96,53.1725,9947.8986,0.009759,0.033421,7,4,1,BruteForce,1,0.5505
2026-01-01T02:27:52,192.168.3.73,192.168.1.110,45546,22,TCP,ssh,REJ,2.988214,20,9,29,4413.28,1169.9,5583.19,9.7048,1868.4025,0.008586,0.022628,3,6,1,BruteForce,1,0.8247
2026-01-02T21:29:33,192.168.2.18,192.168.0.135,4725,22,TCP,ssh,SF,1.934533,22,8,30,5909.3,1495.77,7405.07,15.5076,3827.8293,0.005922,0.046302,3,8,1,BruteForce,1,0.763
2026-01-07T11:04:13,192.168.2.89,192.168.2.231,62175,22,TCP,ssh,REJ,0.892166,22,9,31,5781.98,1680.56,7462.54,34.7469,8364.5141,0.008336,0.004594,2,6,2,BruteForce,1,0.5826
2026-01-07T11:51:56,192.168.1.22,192.168.4.178,62231,22,TCP,ssh,RSTO,1.63947,21,7,28,5626.81,1400.27,7027.08,17.0787,4286.1868,0.006136,0.005226,3,8,0,BruteForce,1,0.5836
2026-01-03T18:32:25,192.168.3.223,192.168.0.173,3486,22,TCP,ssh,REJ,1.65732,28,8,36,2838.46,1330.85,4169.31,21.7218,2515.6912,0.002241,0.077655,2,4,0,BruteForce,1,0.7439
2026-01-05T13:41:55,192.168.4.77,192.168.2.95,47530,22,TCP,ssh,REJ,2.10054,20,6,26,5600.06,1289.31,6889.37,12.3778,3279.8079,0.029906,0.080341,4,3,1,BruteForce,1,0.8136
2026-01-06T02:54:34,192.168.2.127,192.168.3.67,21880,22,TCP,ssh,RSTO,1.202631,18,2,20,1502.26,950.3,2452.56,16.6302,2039.323,0.042329,0.041166,2,8,2,BruteForce,1,0.7252
2026-01-01T18:36:41,192.168.4.19,192.168.3.53,5036,22,TCP,ssh,REJ,0.528454,31,9,40,6055.12,4030.27,10085.4,75.6924,19084.6948,0.081961,0.028917,3,8,2,BruteForce,1,0.6314
2026-01-07T19:12:00,192.168.3.208,192.168.1.237,14521,22,TCP,ssh,SF,0.150392,20,9,29,4089.09,2361.79,6450.88,192.8277,42893.3899,0.020865,0.03219,2,6,0,BruteForce,1,0.7574
2026-01-03T13:29:23,192.168.0.148,192.168.2.197,63959,22,TCP,ssh,REJ,0.648515,25,8,33,6962.64,3565.13,10527.77,50.8854,16233.6435,0.034067,0.002454,1,6,0,BruteForce,1,0.6771
2026-01-03T05:35:08,192.168.2.120,192.168.4.181,7769,22,TCP,ssh,RSTO,1.557673,24,7,31,8087.86,2223.75,10311.61,19.9015,6619.8781,0.014847,0.042349,4,5,0,BruteForce,1,0.7815
2026-01-07T06:04:23,192.168.0.116,192.168.0.65,22616,22,TCP,ssh,SF,0.064462,15,14,29,3699.67,1335.93,5035.6,449.8672,78115.5149,0.054278,0.010098,4,8,0,BruteForce,1,0.8337
2026-01-02T13:18:13,192.168.2.191,192.168.1.171,50337,22,TCP,ssh,SF,0.956205,34,10,44,8226.41,4685.24,12911.65,46.0152,13502.9912,0.00889,0.025592,3,9,2,BruteForce,1,0.7467
2026-01-06T05:33:34,192.168.1.137,192.168.1.72,31550,22,TCP,ssh,SF,0.619967,22,5,27,9039.33,1607.69,10647.02,43.5507,17173.5033,0.005398,0.022228,6,8,1,BruteForce,1,0.561
2026-01-06T20:45:47,192.168.0.212,192.168.2.144,54340,22,TCP,ssh,SF,0.746361,29,8,37,8194.85,3156.2,11351.06,49.5738,15208.5089,0.00837,0.04858,2,9,2,BruteForce,1,0.6962
2026-01-02T09:32:39,192.168.4.174,192.168.4.98,33909,22,TCP,ssh,RSTO,0.08901,23,7,30,4098.9,2446.19,6545.09,337.0359,73531.0219,0.004402,0.06203,1,6,0,BruteForce,1,0.6009
2026-01-06T14:49:43,192.168.1.209,192.168.0.36,8715,22,TCP,ssh,SF,0.699883,36,8,44,5331.47,2561.67,7893.14,62.8675,11277.7761,0.106109,0.022466,1,3,1,BruteForce,1,0.6851
2026-01-07T11:21:18,192.168.0.158,192.168.1.157,2418,22,TCP,ssh,REJ,1.372115,30,9,39,11627.13,4240.46,15867.59,28.4233,11564.3261,0.012436,0.068815,3,12,2,BruteForce,1,0.577
2026-01-03T01:06:25,192.168.0.19,192.168.3.243,59059,22,TCP,ssh,REJ,0.888947,24,12,36,5635.29,1721.8,7357.09,40.4973,8276.1826,0.094204,0.001273,4,9,0,BruteForce,1,0.8283
2026-01-07T19:29:26,192.168.2.88,192.168.0.246,61882,22,TCP,ssh,SF,0.695934,19,11,30,4851.77,880.83,5732.59,43.1075,8237.2561,0.020896,0.014227,2,7,0,BruteForce,1,0.5814
2026-01-02T16:32:37,192.168.1.142,192.168.1.161,53039,22,TCP,ssh,SF,1.435954,32,9,41,7279.8,1821.69,9101.49,28.5524,6338.2811,0.130046,0.007205,3,4,1,BruteForce,1,0.772
2026-01-05T14:32:22,192.168.3.242,192.168.0.53,16419,22,TCP,ssh,SF,0.34071,29,11,40,6448.54,3987.6,10436.14,117.4015,30630.4841,0.024475,0.002687,1,4,2,BruteForce,1,0.8287
2026-01-03T17:11:06,192.168.1.98,192.168.2.184,59855,22,TCP,ssh,RSTO,2.224863,16,11,27,4500.77,2342.13,6842.9,12.1356,3075.6486,0.025871,0.03349,4,13,0,BruteForce,1,0.5665
2026-01-03T02:24:44,192.168.3.221,192.168.0.86,34478,22,TCP,ssh,REJ,2.8758,33,5,38,8727.99,1796.36,10524.35,13.2137,3659.6249,0.026196,0.039361,3,8,1,BruteForce,1,0.8369
2026-01-07T01:05:50,192.168.2.147,192.168.0.120,23213,22,TCP,ssh,REJ,0.364038,21,6,27,4286.21,1775.88,6062.09,74.1678,16652.3031,0.026098,0.040145,3,9,1,BruteForce,1,0.675
2026-01-04T14:16:44,192.168.0.130,192.168.1.67,29943,22,TCP,ssh,REJ,0.761805,30,10,40,3727.46,1599.8,5327.26,52.5068,6992.9397,0.025504,0.017194,2,7,1,BruteForce,1,0.6462
2026-01-07T21:20:01,192.168.0.55,192.168.0.63,45329,22,TCP,ssh,SF,0.878227,20,5,25,5450.61,2971.92,8422.53,28.4664,9590.3729,0.024336,0.050073,3,5,0,BruteForce,1,0.6233
2026-01-04T06:30:04,192.168.3.40,192.168.0.241,63689,22,TCP,ssh,SF,0.160823,35,5,40,7952.27,3598.86,11551.13,248.7186,71824.5359,0.101661,0.027835,5,6,0,BruteForce,1,0.5904
2026-01-06T11:31:05,192.168.1.164,192.168.0.115,5923,22,TCP,ssh,RSTO,0.718049,24,9,33,4058.38,1793.9,5852.28,45.9578,8150.2407,0.21519,0.064603,1,5,2,BruteForce,1,0.7972
2026-01-02T19:36:00,192.168.4.144,192.168.3.218,27747,22,TCP,ssh,REJ,0.240851,27,6,33,7402.62,1534.08,8936.7,137.0139,37104.5915,0.048718,0.014749,3,9,2,BruteForce,1,0.7914
2026-01-02T17:09:21,192.168.3.117,192.168.2.22,56980,22,TCP,ssh,REJ,0.541308,27,10,37,6598.58,1173.64,7772.22,68.3528,14358.1968,0.114522,0.060957,2,4,0,BruteForce,1,0.6385
2026-01-04T15:54:36,192.168.1.26,192.168.0.234,25890,22,TCP,ssh,RSTO,0.906016,17,12,29,4570.13,1163.31,5733.44,32.0082,6328.1819,0.008229,0.053715,1,5,1,BruteForce,1,0.7721
2026-01-06T15:35:58,192.168.1.187,192.168.3.160,13328,22,TCP,ssh,SF,0.742459,22,17,39,5885.71,2949.83,8835.53,52.5281,11900.3433,0.160015,0.059191,3,4,0,BruteForce,1,0.6749
2026-01-05T13:02:24,192.168.0.151,192.168.1.212,44080,22,TCP,ssh,RSTO,1.304138,32,10,42,8121.55,2065.47,10187.02,32.2052,7811.3012,0.026658,0.051261,2,5,2,BruteForce,1,0.7914
2026-01-06T21:27:06,192.168.0.182,192.168.0.64,10980,22,TCP,ssh,REJ,0.194493,32,4,36,2600.37,1605.42,4205.8,185.0954,21624.274,0.048843,0.00303,2,8,2,BruteForce,1,0.6143
2026-01-01T02:58:22,192.168.3.235,192.168.2.254,19100,22,TCP,ssh,RSTO,0.517979,25,12,37,6448.74,3456.85,9905.6,71.4314,19123.5299,0.01484,0.00014,4,6,0,BruteForce,1,0.7419
2026-01-03T01:47:24,192.168.2.172,192.168.3.211,19593,22,TCP,ssh,RSTO,1.945513,30,7,37,6441.72,3628.98,10070.7,19.0181,5176.3692,0.028935,0.010436,2,5,2,BruteForce,1,0.619
2026-01-04T00:41:24,192.168.0.93,192.168.3.96,4122,22,TCP,ssh,REJ,2.054941,33,8,41,5820.63,1666.59,7487.21,19.9519,3643.5153,0.12612,0.0168,2,10,2,BruteForce,1,0.6701
2026-01-06T00:55:58,192.168.1.68,192.168.2.177,58742,22,TCP,ssh,RSTO,2.087216,28,3,31,3836.47,2454.57,6291.05,14.8523,3014.0833,0.003051,0.051402,2,8,0,BruteForce,1,0.8193
2026-01-07T21:26:47,192.168.3.96,192.168.3.18,46084,22,TCP,ssh,SF,1.671999,18,8,26,5734.54,3656.28,9390.83,15.5502,5616.5241,0.07331,0.099936,1,7,1,BruteForce,1,0.6513
2026-01-01T19:24:07,192.168.4.218,192.168.2.87,2003,22,TCP,ssh,RSTO,0.553979,17,5,22,3372.68,1255.54,4628.23,39.7126,8354.4966,0.100787,0.063732,2,8,1,BruteForce,1,0.6196
2026-01-06T04:08:51,192.168.4.98,192.168.0.132,56709,22,TCP,ssh,SF,0.611012,26,6,32,4859.06,1451.0,6310.07,52.3721,10327.2217,0.011008,0.01504,1,8,1,BruteForce,1,0.633
2026-01-07T08:05:20,192.168.4.92,192.168.4.96,65308,22,TCP,ssh,REJ,0.516107,18,6,24,4072.69,2200.5,6273.19,46.5019,12154.7846,0.035616,0.028035,1,9,1,BruteForce,1,0.6659
2026-01-05T14:39:38,192.168.0.27,192.168.2.238,50775,22,TCP,ssh,SF,1.449136,27,3,30,4926.95,2360.78,7287.72,20.702,5029.0095,0.101749,0.02843,2,8,1,BruteForce,1,0.6912
2026-01-04T00:11:58,192.168.3.179,192.168.4.159,26489,22,TCP,ssh,REJ,1.123109,22,8,30,5702.71,1753.46,7456.17,26.7115,6638.8616,0.059903,0.044446,4,5,0,BruteForce,1,0.6884
2026-01-06T20:42:06,192.168.2.89,192.168.4.14,27759,22,TCP,ssh,SF,0.192707,21,9,30,4498.95,2398.47,6897.41,155.6757,35792.0025,0.0024,0.015968,2,8,0,BruteForce,1,0.779
2026-01-03T18:37:58,192.168.1.74,192.168.1.192,1244,22,TCP,ssh,SF,0.30879,22,13,35,9931.43,4309.77,14241.2,113.3452,46119.195,0.042132,0.016137,3,7,3,BruteForce,1,0.7178
2026-01-03T12:43:00,192.168.2.6,192.168.4.202,43849,22,TCP,ssh,REJ,0.50757,29,8,37,5730.44,1144.15,6874.59,72.8961,13544.0896,0.055728,0.047254,2,9,2,BruteForce,1,0.7859
2026-01-02T17:32:48,192.168.3.250,192.168.3.198,29324,22,TCP,ssh,REJ,0.891387,17,7,24,1716.01,383.98,2099.99,26.9243,2355.8669,0.03131,0.05038,4,8,1,BruteForce,1,0.7426
